city,year,income,expend,gdp,deposit,gap,gap_to_gdp,income_growth,expend_growth,region_group,is_tier1
厦门,2015,606.0967,651.1705,3466.0288,2050.2746,45.07379999999989,0.013004450511201722,11.456097900950857,18.772007423586736,其他,False
厦门,2016,647.9366,758.6381,3784.2662,2172.0007,110.70150000000001,0.029253095355712556,6.903172381568812,16.50375746444288,其他,False
厦门,2017,696.866,797.0976,4351.7,2292.056,100.23160000000007,0.023032745823471305,7.551572175425814,5.069545017578214,其他,False
厦门,2018,754.5412,892.4985,4791.4131,2610.177,137.95730000000003,0.028792612350623668,8.276368771040632,11.968534342594928,其他,False
厦门,2019,768.3751,912.977,5995.0,3062.0,144.6019,0.024120417014178483,1.8334187715660866,2.294513660247044,其他,False
厦门,2020,783.9392,976.9054,6384.0,3684.3858,192.96619999999996,0.030226535087719292,2.025586201322782,7.002191731007468,其他,False
厦门,2021,880.9611,1060.0015,7033.89,4197.7867,179.0404000000001,0.025453966439623037,12.376202134043046,8.506053912692057,其他,False
厦门,2022,883.8107,1088.7431,7802.66,5213.3921,204.93239999999992,0.026264427772067465,0.32346490667976013,2.7114678611303678,其他,False
厦门,2023,932.1359,1084.6541,8066.0,5963.1828,152.51819999999998,0.01890877758492437,5.4678224646974805,-0.37557069248015384,其他,False
厦门,2024,933.3486,1059.1976,8589.01,6546.1784,125.84899999999993,0.014652328964572161,0.1300990552987047,-2.3469694163328225,其他,False
合肥,2006,79.4046,102.8869,1073.76,624.56,23.482299999999995,0.02186922589777976,,,长三角,False
合肥,2007,169.3175,167.0789,1334.6102,673.0856,-2.238599999999991,-0.0016773436918135279,113.2338680630593,62.390838872587295,长三角,False
合肥,2008,222.0776,222.2517,1664.84,852.8294,0.1741000000000099,0.00010457461377670522,31.16045299511272,33.02200337684771,长三角,False
合肥,2009,180.8977,245.8575,2102.0,1031.8141,64.9598,0.030903805899143672,-18.54302279923775,10.621201097674394,长三角,False
合肥,2010,259.4283,317.7157,2701.6,1233.7343,58.28740000000005,0.021575140657388234,43.41160777610771,29.227581017459325,长三角,False
合肥,2011,338.5113,474.8895,3636.6,1689.5435,136.3782,0.03750156739811912,30.48356713589073,49.46995065084916,长三角,False
合肥,2012,389.4991,572.0987,4164.3,2065.5745,182.5996,0.04384881012415052,15.062362763074667,20.469856671920517,长三角,False
合肥,2013,438.6226,630.8885,4672.91,2355.7723,192.26590000000004,0.041144789863275785,12.611967524443578,10.276163885707135,长三角,False
合肥,2014,500.342,698.7901,5157.9732,2539.4998,198.44810000000007,0.03847404635603769,14.07118557046536,10.762852706936332,长三角,False
合肥,2015,571.544,772.6647,5660.27,3018.5366,201.12070000000006,0.035531997590220965,14.23066622430258,10.571786864181387,长三角,False
合肥,2016,614.8493,859.8503,6274.3777,3281.2636,245.00099999999998,0.03904785649101105,7.576896966812696,11.283756071682838,长三角,False
合肥,2017,655.9039,965.3444,7213.4476,3489.1815,309.44049999999993,0.042897726185742294,6.677180896196844,12.26889145703618,长三角,False
合肥,2018,712.4862,1004.9099,7822.9061,4003.407,292.42369999999994,0.03738044356687343,8.626614356157969,4.098589063136426,长三角,False
合肥,2019,745.9934,1122.6669,9409.0,4667.2164,376.6735,0.04003331916250399,4.702855999175837,11.718164981756063,长三角,False
合肥,2020,762.9009,1164.3459,10046.0,5589.4046,401.44500000000005,0.03996068086800717,2.2664409631506066,3.7124992283998015,长三角,False
合肥,2021,844.2188,1223.7236,11412.8,6394.1404,379.50480000000005,0.03325255853077247,10.659038415081179,5.099661535287758,长三角,False
合肥,2022,909.2546,1380.1794,12013.1,7958.0409,470.9248,0.039200938974952346,7.7036663954889395,12.78522372208888,长三角,False
合肥,2023,929.6276,1411.3371,12674.0,9387.1358,481.70949999999993,0.03800769291462837,2.2406265527829206,2.2575108714127934,长三角,False
合肥,2024,955.0095,1581.0585,13507.69,10785.8387,626.0490000000001,0.046347599034327856,2.730329865421366,12.025574896316416,长三角,False
呼和浩特,2006,45.5202,75.4985,900.0845,453.0845,29.978300000000004,0.03330609514995537,,,其他,False
呼和浩特,2007,57.9618,100.5133,1101.1331,511.3839,42.551500000000004,0.03864337562825058,27.33204159911422,33.13284369888143,其他,False
呼和浩特,2008,82.2459,133.1795,1316.37,640.5628,50.933599999999984,0.038692464884492954,41.89673198554913,32.49938067897482,其他,False
呼和浩特,2009,106.7947,165.1584,1644.0,775.8896,58.363699999999994,0.035501034063260335,29.84805321602657,24.011878705055967,其他,False
呼和浩特,2010,126.7617,177.28,1865.7,929.81,50.518299999999996,0.0270773972235622,18.696620712451086,7.33937843912269,其他,False
呼和浩特,2011,151.4252,255.668,2177.2669,1053.68,104.24280000000002,0.04787782333897604,19.45658665038412,44.21705776173286,其他,False
呼和浩特,2012,178.6447,275.3195,2475.6,1243.2682,96.6748,0.03905105832929391,17.975541719608113,7.686335403726718,其他,False
呼和浩特,2013,182.0177,294.8353,2710.39,1414.6189,112.81760000000003,0.04162412051402198,1.8881052726445136,7.088419091273956,其他,False
呼和浩特,2014,211.5389,310.9084,2894.05,1480.8828,99.36949999999996,0.034335792401651646,16.218862231530238,5.4515521038355885,其他,False
呼和浩特,2015,247.4021,360.645,3090.52,1683.9561,113.24289999999999,0.03664202140740069,16.95347758733736,15.99718759608939,其他,False
呼和浩特,2016,269.653,419.9738,3173.59,1866.0141,150.32079999999996,0.04736616891280851,8.993820181801215,16.450747965450784,其他,False
呼和浩特,2017,201.502,403.0357,2743.72,1953.4119,201.5337,0.07345272112314669,-25.273592357585496,-4.03313254303006,其他,False
呼和浩特,2018,204.7198,356.7396,2903.5,2174.0867,152.0198,0.052357430687101775,1.5969072267272733,-11.48684843551081,其他,False
呼和浩特,2019,203.1169,417.9245,2791.0,2391.6363,214.80760000000004,0.07696438552490148,-0.78297262892989,17.15113769259147,其他,False
呼和浩特,2020,217.1024,438.5688,2801.0,2623.7502,221.46640000000002,0.07906690467690111,6.885443801082047,4.939719973344459,其他,False
呼和浩特,2021,228.9248,420.7504,3121.43,2893.0958,191.8256,0.06145439750370824,5.445540906042501,-4.062851712205706,其他,False
