city,year,income,expend,gdp,deposit,gap,gap_to_gdp,income_growth,expend_growth,region_group,is_tier1,re_invest,sale_area,re_avg_price,res_sale_area,res_avg_price
呼和浩特,2024,255.1216,581.6105,4107.08,3771.4489,326.4889,0.07949416617158662,7.167292841444484,-1.916191799626621,其他,False,280.9184,186.0994,10447.0,169.8324,10522.0
哈尔滨,2006,118.2934,194.6839,2094.0751,1563.8334,76.39049999999999,0.03647935071669588,,,其他,False,157.8323,674.4077,2702.92584144576,575.2259,2502.86018066989
哈尔滨,2007,132.0495,232.3833,2436.8044,1541.1019,100.3338,0.041174334714760036,11.628797549144743,19.36441585565114,其他,False,187.4184,748.9495,3053.44218802469,667.8136,2942.74480184291
哈尔滨,2008,164.0056,301.2746,2868.1851,1916.7579,137.26900000000003,0.047859184541471894,24.20009163230454,29.64554681855367,其他,False,215.7614,587.08,3793.0,504.56,3515.0
哈尔滨,2009,193.3598,348.4127,3175.0,2249.5467,155.05289999999997,0.0488355590551181,17.898291277858824,15.646224407898956,其他,False,279.2251,705.28,4226.0,627.82,4146.0
哈尔滨,2010,238.1428,452.9706,3664.9,2580.1409,214.8278,0.05861764304619498,23.160450103899556,30.009784373531744,其他,False,360.74,881.75,5333.0,809.91,5196.0
哈尔滨,2011,300.319,557.1368,4242.1894,2896.5659,256.8178,0.06053897546394321,26.108788508407564,22.996238607980303,其他,False,570.4558,998.5876,5398.19040412679,920.0171,5216.66390765998
哈尔滨,2012,354.716,643.5756,4550.2,3320.6732,288.8596,0.06348283591930025,18.113073098938127,15.514825084252193,其他,False,789.0366,1195.2816,5517.64956475528,1031.6131,5112.84802412843
哈尔滨,2013,402.2808,709.7811,5017.0491,3593.5628,307.50030000000004,0.06129106848884537,13.409262621364704,10.287136429659549,其他,False,857.9379,1370.4803,6194.0,1226.9961,5884.0
哈尔滨,2014,423.5203,740.078,5340.0715,3768.8193,316.55769999999995,0.05927967443881602,5.279769752869146,4.268485030102931,其他,False,686.6631,1041.0546,6182.0,919.8093,5751.0
哈尔滨,2015,407.7328,824.8444,5751.2119,4370.4197,417.11159999999995,0.07252586189703772,-3.7276843636538826,11.453711635800556,其他,False,593.9814,895.9832,6419.0,807.2336,6124.0
哈尔滨,2016,376.2384,876.2945,6101.6096,4671.897,500.05609999999996,0.08195478452112046,-7.724274328677994,6.237552197723595,其他,False,512.1301,1057.9642,6680.0,908.1553,6338.0
哈尔滨,2017,368.1048,958.4676,6355.0487,4938.373,590.3627999999999,0.09289666025690721,-2.161820802980241,9.3773383263275,其他,False,498.5896,1269.5403,8339.0,1089.162,7861.0
